symbol,session_date,direction,opening_high,opening_low,last_sweep_time,signal_time,signal_close,fvg_size,stop,target,intended_quantity,actual_quantity,entry_time,entry_price,exit_time,exit_price,exit_reason,gross_pnl,commission,slippage_cost,net_pnl,intended_R,realized_R,intended_risk,realized_risk,risk_percent_intended,risk_percent_realized,quantity_rejection_reason,hypothesis_id,scenario,equity_before,equity_after,fvg_size_ticks,atr_14,fvg_size_normalized_by_atr,bars_since_last_sweep,confirmation_offset_bars,sweep_depth_ticks,stop_distance,minutes_between_last_touch_and_confirmation,year,entry_hour
QQQ,2022-01-12,short,389.75,387.14,2022-01-12T15:25:00+00:00,2022-01-12T15:35:00+00:00,387.18,0.6100000000000136,389.59,382.36000000000007,2,2,2022-01-12T15:40:00+00:00,387.17,2022-01-12T20:59:00+00:00,387.44,FORCED_SESSION_CLOSE,-0.5399999999999636,0.309844,0.05999999999994543,-0.8498439999999636,-0.11203319502074081,-0.1763161825726089,4.928872730000002,4.819999999999936,0.005,0.004889556156180091,,HYP-FCR-03,stress,985.7745460000003,984.9247020000004,61.000000000001364,1.1885714285714317,0.513221153846164,2,2,23.00000000000182,2.409999999999968,10.0,2022,10
QQQ,2022-01-14,short,380.08,374.86,2022-01-14T15:15:00+00:00,2022-01-14T15:30:00+00:00,378.02,0.22999999999996135,379.99,374.0799999999999,2,2,2022-01-14T15:35:00+00:00,377.98,2022-01-14T20:33:00+00:00,380.01,STOP_LOSS,-4.059999999999945,0.303196,0.11999999999989086,-4.363195999999945,-1.03045685279185,-1.1074101522842348,4.924623510000002,3.9400000000000546,0.005,0.004000305802057194,,HYP-FCR-03,stress,984.9247020000004,980.5615060000005,22.999999999996135,1.5346153846153838,0.14987468671676688,3,3,12.999999999999545,1.9700000000000273,15.0,2022,10
SPY,2022-01-14,short,464.5,460.73,2022-01-14T15:20:00+00:00,2022-01-14T16:10:00+00:00,461.23,0.1500000000000341,462.62,458.45000000000005,2,2,2022-01-14T16:15:00+00:00,461.19,2022-01-14T16:44:00+00:00,462.64,STOP_LOSS,-2.8999999999999773,0.36953199999999997,0.12000000000000455,-3.2695319999999772,-1.0431654676259012,-1.1760906474820176,4.982531380000001,2.7799999999999727,0.005,0.0027897466046666146,,HYP-FCR-03,stress,996.5062760000002,993.2367440000002,15.00000000000341,1.0470500000000007,0.14325963421043314,10,10,29.000000000002046,1.3899999999999864,50.0,2022,11
QQQ,2022-01-18,short,374.78,372.31,2022-01-18T15:45:00+00:00,2022-01-18T15:55:00+00:00,373.31,0.15999999999996817,374.8,370.33,2,2,2022-01-18T16:00:00+00:00,373.3,2022-01-18T20:44:00+00:00,370.34999999999997,TAKE_PROFIT,5.900000000000091,0.29746,0.05999999999994543,5.602540000000091,1.9798657718120989,1.8800469798657908,4.902807530000002,2.980000000000018,0.005,0.0030390750419688785,,HYP-FCR-03,stress,980.5615060000005,986.1640460000006,15.999999999996817,1.1217857142857253,0.14262973575291515,2,2,26.000000000004775,1.490000000000009,10.0,2022,11
SPY,2022-01-18,long,459.96,457.14,2022-01-18T16:35:00+00:00,2022-01-18T16:40:00+00:00,457.85,0.13999999999998636,456.73,460.09000000000003,2,2,2022-01-18T16:45:00+00:00,457.85999999999996,2022-01-18T17:06:00+00:00,456.71000000000004,STOP_LOSS,-2.299999999999841,0.365828,0.059999999999831743,-2.665827999999841,-1.0267857142856391,-1.1901017857142098,4.966183720000001,2.240000000000009,0.005,0.0022552528523854215,,HYP-FCR-03,stress,993.2367440000002,990.5709160000004,13.999999999998636,0.7114285714285741,0.1967871485943576,1,1,47.999999999996135,1.1200000000000045,5.0,2022,11
QQQ,2022-01-19,short,374.609,371.75,2022-01-19T15:00:00+00:00,2022-01-19T15:25:00+00:00,372.5063,0.009999999999990905,374.32,368.87890000000004,2,2,2022-01-19T15:30:00+00:00,372.5,2022-01-19T16:14:00+00:00,368.8989,TAKE_PROFIT,7.202199999999948,0.29655956,0.05259999999998399,6.905640439999948,1.9854992556652191,1.903743849589241,4.930820230000003,3.627399999999966,0.005,0.0036782926884356966,,HYP-FCR-03,stress,986.1640460000006,993.0696864400005,0.9999999999990905,1.2624166666666714,0.007921314938272521,5,5,8.100000000001728,1.813699999999983,25.0,2022,10
QQQ,2022-01-20,short,372.55,369.53,2022-01-20T16:40:00+00:00,2022-01-20T16:45:00+00:00,372.02,0.19999999999998863,372.87,370.31999999999994,2,2,2022-01-20T16:50:00+00:00,371.98,2022-01-20T16:57:00+00:00,372.89,STOP_LOSS,-1.8199999999999363,0.297948,0.11999999999989086,-2.117947999999936,-1.0705882352940514,-1.2458517647058116,4.9653484322000025,1.7000000000000455,0.005,0.0017118637525774044,,HYP-FCR-03,stress,993.0696864400005,990.9517384400006,19.999999999998863,0.6686714285714288,0.2991005618817527,1,1,22.999999999996135,0.8500000000000227,5.0,2022,11
SPY,2022-01-20,short,457.01,453.51,2022-01-20T17:50:00+00:00,2022-01-20T17:55:00+00:00,456.73,0.349899999999991,457.65,454.8900000000001,2,2,2022-01-20T18:00:00+00:00,456.70000000000005,2022-01-20T19:13:00+00:00,454.9100000000001,TAKE_PROFIT,3.5799999999999272,0.3646440000000001,0.09999999999990905,3.215355999999927,1.9456521739130905,1.7474760869565598,4.952854580000002,1.8399999999999181,0.005,0.0018575146617770448,,HYP-FCR-03,stress,990.5709160000004,993.7862720000003,34.9899999999991,0.4653571428571297,0.7518956254796643,1,1,37.000000000000455,0.9199999999999591,5.0,2022,13
QQQ,2022-01-21,long,361.24,356.66,2022-01-21T15:30:00+00:00,2022-01-21T15:35:00+00:00,358.39,1.0300000000000296,355.48,364.2099999999999,1,1,2022-01-21T15:40:00+00:00,358.41999999999996,2022-01-21T18:24:00+00:00,355.46000000000004,STOP_LOSS,-2.9599999999999227,0.14277600000000001,0.049999999999954525,-3.1027759999999227,-1.017182130584177,-1.0662460481099507,4.954758692200003,2.909999999999968,0.005,0.0029365708612419583,,HYP-FCR-03,stress,990.9517384400006,987.8489624400006,103.00000000000296,1.9367857142857068,0.5318089618292631,1,1,42.00000000000159,2.909999999999968,5.0,2022,10
SPY,2022-01-21,long,446.67,443.14,2022-01-21T15:30:00+00:00,2022-01-21T15:35:00+00:00,444.26,0.5699999999999932,441.97,448.8399999999999,2,2,2022-01-21T15:40:00+00:00,444.27,2022-01-21T18:21:00+00:00,441.95000000000005,STOP_LOSS,-4.639999999999873,0.354488,0.05999999999994543,-4.994487999999873,-1.013100436681211,-1.0904995633187669,4.968931360000002,4.579999999999927,0.005,0.004608636815622994,,HYP-FCR-03,stress,993.7862720000003,988.7917840000005,56.99999999999932,1.681828571428574,0.33891682522424116,1,1,77.88999999999646,2.2899999999999636,5.0,2022,10
